,contributors,coordinates,created_at,display_text_range,entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata,place,retweet_count,retweeted,source,text,truncated,user,extended_entities,possibly_sensitive
24,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'entities': {'description': {'urls': []}}, 'is_translator': False, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'protected': False, 'geo_enabled': False, 'profile_sidebar_fill_color': 'DDEEF6', 'utc_offset': None, 'translator_type': 'none', 'favourites_count': 1, 'follow_request_sent': False, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'following': False, 'id': 1017118454711771136, 'friends_count': 2, 'profile_background_image_url_https': None, 'statuses_count': 30}",,
25,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'entities': {'description': {'urls': []}}, 'is_translator': False, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'following': False, 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'profile_sidebar_fill_color': 'DDEEF6', 'friends_count': 2, 'utc_offset': None, 'translator_type': 'none', 'favourites_count': 1, 'follow_request_sent': False, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'geo_enabled': False, 'id': 1017118454711771136, 'protected': False, 'profile_background_image_url_https': None, 'statuses_count': 30}",,
26,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'entities': {'description': {'urls': []}}, 'is_translator': False, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'protected': False, 'geo_enabled': False, 'profile_sidebar_fill_color': 'DDEEF6', 'utc_offset': None, 'translator_type': 'none', 'favourites_count': 1, 'follow_request_sent': False, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'following': False, 'id': 1017118454711771136, 'friends_count': 2, 'profile_background_image_url_https': None, 'statuses_count': 30}",,
27,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'entities': {'description': {'urls': []}}, 'is_translator': False, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'protected': False, 'geo_enabled': False, 'profile_sidebar_fill_color': 'DDEEF6', 'utc_offset': None, 'translator_type': 'none', 'favourites_count': 1, 'follow_request_sent': False, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'following': False, 'id': 1017118454711771136, 'friends_count': 2, 'profile_background_image_url_https': None, 'statuses_count': 29}",,
28,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'entities': {'description': {'urls': []}}, 'is_translator': False, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'protected': False, 'geo_enabled': False, 'profile_sidebar_fill_color': 'DDEEF6', 'utc_offset': None, 'translator_type': 'none', 'favourites_count': 1, 'follow_request_sent': False, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'following': False, 'id': 1017118454711771136, 'friends_count': 2, 'profile_background_image_url_https': None, 'statuses_count': 29}",,
29,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'entities': {'description': {'urls': []}}, 'is_translator': False, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'following': False, 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'profile_sidebar_fill_color': 'DDEEF6', 'friends_count': 2, 'utc_offset': None, 'translator_type': 'none', 'favourites_count': 1, 'follow_request_sent': False, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'geo_enabled': False, 'id': 1017118454711771136, 'protected': False, 'profile_background_image_url_https': None, 'statuses_count': 29}",,
30,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 1, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'entities': {'description': {'urls': []}}, 'is_translator': False, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'following': False, 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'profile_sidebar_fill_color': 'DDEEF6', 'friends_count': 2, 'utc_offset': None, 'translator_type': 'none', 'favourites_count': 1, 'follow_request_sent': False, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'geo_enabled': False, 'id': 1017118454711771136, 'protected': False, 'profile_background_image_url_https': None, 'statuses_count': 29}",,
31,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 0, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'entities': {'description': {'urls': []}}, 'is_translator': False, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'following': False, 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'profile_sidebar_fill_color': 'DDEEF6', 'friends_count': 0, 'utc_offset': None, 'translator_type': 'none', 'favourites_count': 0, 'follow_request_sent': False, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'geo_enabled': False, 'id': 1017118454711771136, 'protected': False, 'profile_background_image_url_https': None, 'statuses_count': 28}",,
32,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 0, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'entities': {'description': {'urls': []}}, 'is_translator': False, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'following': False, 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'profile_sidebar_fill_color': 'DDEEF6', 'friends_count': 0, 'utc_offset': None, 'translator_type': 'none', 'favourites_count': 0, 'follow_request_sent': False, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'geo_enabled': False, 'id': 1017118454711771136, 'protected': False, 'profile_background_image_url_https': None, 'statuses_count': 29}",,
33,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 0, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'entities': {'description': {'urls': []}}, 'is_translator': False, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'following': False, 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'profile_sidebar_fill_color': 'DDEEF6', 'friends_count': 0, 'utc_offset': None, 'translator_type': 'none', 'favourites_count': 0, 'follow_request_sent': False, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'geo_enabled': False, 'id': 1017118454711771136, 'protected': False, 'profile_background_image_url_https': None, 'statuses_count': 28}",,
34,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 0, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'entities': {'description': {'urls': []}}, 'is_translator': False, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'following': False, 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'profile_sidebar_fill_color': 'DDEEF6', 'friends_count': 0, 'utc_offset': None, 'translator_type': 'none', 'favourites_count': 0, 'follow_request_sent': False, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'geo_enabled': False, 'id': 1017118454711771136, 'protected': False, 'profile_background_image_url_https': None, 'statuses_count': 28}",,
35,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 0, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'entities': {'description': {'urls': []}}, 'is_translator': False, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'following': False, 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'profile_sidebar_fill_color': 'DDEEF6', 'friends_count': 0, 'utc_offset': None, 'translator_type': 'none', 'favourites_count': 0, 'follow_request_sent': False, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'geo_enabled': False, 'id': 1017118454711771136, 'protected': False, 'profile_background_image_url_https': None, 'statuses_count': 28}",,
36,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 0, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'entities': {'description': {'urls': []}}, 'is_translator': False, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'following': False, 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'profile_sidebar_fill_color': 'DDEEF6', 'friends_count': 0, 'utc_offset': None, 'translator_type': 'none', 'favourites_count': 0, 'follow_request_sent': False, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'geo_enabled': False, 'id': 1017118454711771136, 'protected': False, 'profile_background_image_url_https': None, 'statuses_count': 31}",,
37,,,Fri Aug 03 11:44:56 +0000 2018,,"{'urls': [], 'hashtags': [{'text': 'fakenewz', 'indices': [122, 131]}], 'user_mentions': [{'screen_name': 'truWorldControl', 'id': 755869984761479168, 'name': 'WorldControl  🎲🎲', 'id_str': '755869984761479168', 'indices': [0, 16]}], 'symbols': []}",0,False,"@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",,1.02535e+18,1.02535e+18,truWorldControl,,,7.56e+17,7.5587e+17,False,en,"{'result_type': 'recent', 'iso_language_code': 'en'}",,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@truWorldControl Power of Communism
All Playerz put all their money together and divide it equally
[DIVIDE MONEY EQUALLY] #fakenewz",False,"{'profile_background_color': 'F5F8FA', 'followers_count': 0, 'lang': 'en', 'screen_name': 'MinisterVlatin', 'profile_link_color': '1DA1F2', 'profile_text_color': '333333', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'time_zone': None, 'default_profile': True, 'entities': {'description': {'urls': []}}, 'is_translator': False, 'verified': False, 'profile_background_image_url': None, 'location': '', 'listed_count': 0, 'profile_use_background_image': True, 'description': '', 'default_profile_image': True, 'url': None, 'id_str': '1017118454711771136', 'following': False, 'profile_sidebar_border_color': 'C0DEED', 'contributors_enabled': False, 'name': 'Minister Vlatin', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'is_translation_enabled': False, 'profile_sidebar_fill_color': 'DDEEF6', 'friends_count': 0, 'utc_offset': None, 'translator_type': 'none', 'favourites_count': 0, 'follow_request_sent': False, 'has_extended_profile': False, 'profile_background_tile': False, 'notifications': False, 'created_at': 'Wed Jul 11 18:48:31 +0000 2018', 'geo_enabled': False, 'id': 1017118454711771136, 'protected': False, 'profile_background_image_url_https': None, 'statuses_count': 31}",,
